Date,9988.HK,GOOG,ASML,1801.HK,CCJ,DELL,HALO,HON,005380.KS,ISRG,2454.TW,META,NVMI,NOVO-B.CO,NVDA,207940.KS,005930.KS,300124.SZ,300760.SZ,000660.KS,SYK,6762.T,2330.TW,9880.HK,VRTX,6669.TW,1810.HK,FN,1211.HK
2024-02-08,-0.0614152054377235,0.0036816590341290922,0.0007698808865297391,-0.001438826965771134,-0.06930274080554921,0.012658246697279107,-0.001982432514918253,-0.0032972822897159304,0.020408222359689754,-0.011344479498219817,0.0,0.0008731297172006602,0.013445983061919353,-0.010216622556850186,-0.006533587806873076,-0.013317191283293006,-0.01200013531049371,0.0008064261506703918,-0.012026588532977445,0.03478247904956655,-0.010766840476863715,0.029872275676566584,0.0,-0.025175661445713038,0.009497019933787376,0.0,-0.006299206685632552,0.019445772669670847,0.007111551345532208
2024-02-09,-0.012802133159543483,0.02037753357244143,0.028885930320349695,0.04178676458382369,-0.014758533170397103,0.016509442632496762,0.007094210785828725,0.007133203990472126,0.0,0.003308003233629675,0.0,-0.004021236631622682,0.07113806105855236,0.022241363597883756,0.035783835989865675,0.0,0.0,0.0,0.0,0.0,0.008642354365484328,-0.003961093776944868,0.0,0.07507507507507505,-0.00035454521190836363,0.0,-0.012678276455073134,0.04330081051272705,-0.0065181595239307555
2024-02-12,0.0,-0.009918720869102726,-0.021472096769244997,0.0,-0.009532510791705806,0.004872473679085498,0.005635303995027208,0.012882416037579558,0.0,-0.015686972125963372,0.0,0.001687540563672929,-0.02128717845754602,-0.001562680071367839,0.0015940044101776518,0.0,0.0,0.0,0.0,0.0,-0.0025442935838917435,0.0,0.0,0.0,-0.010356824962485356,0.0,0.0,0.0007821845131941174,0.0
2024-02-13,0.0,-0.01586777705603981,-0.02786241973229342,0.0,-0.040788192664802714,-0.03047795772562656,-0.029419985359001033,-0.016924312438336253,-0.003999997508350339,-0.008478764276489081,0.0,-0.018724656979437482,-0.025502477903432408,0.0020467727805735247,-0.0016606664407932126,0.02822085889570558,0.014844877428914716,0.0,0.0,0.05042031894764665,-0.003781918507063997,0.02065421920067756,0.0,0.0,-0.005949370992849756,0.0,0.0,-0.05026381635191812,0.0
2024-02-14,0.02017287859485717,0.005260584771821453,0.023380406809423215,0.008298733731609609,0.00931673899434693,0.024529752221884804,0.012124768794542495,0.004432697657210216,-0.014056111872958077,0.007574744665283628,0.0,0.028601232895239193,0.027409757001561674,0.017541791154592534,0.024567295797416122,-0.011933174224343701,-0.015957378660802823,0.0,0.0,-0.008666647393147486,0.028310857628350172,-0.01596275979438322,0.0,-0.0016759947025576372,0.004422642774972285,0.0,0.008025712773962246,0.039088650875942266,0.0
2024-02-15,0.007062043320676725,-0.021747893226633175,0.005841424286759267,0.023319573561856544,0.0016567690831728044,-0.03858668857251735,0.02424410840920932,0.01580539178508178,-0.02851328766907013,-0.004164910669576916,0.03735324411537144,0.022713890240693813,0.06047135053907349,0.0018892107544248304,-0.01680659596920564,-0.012077294685990392,-0.010810872389652726,0.0,0.0,0.001344905022734988,-0.0018029869259593712,-0.0005109383288955938,0.07894736842105265,-0.0039171626200135146,0.0201254033785796,0.03532011071307495,0.012738840928875783,0.0005939470272362524,0.0
2024-02-16,0.023842913190138093,-0.015145276822389198,-0.0009680050259684991,0.07506700520997667,-0.0033080574789888795,0.01801247543686979,0.005290967070908481,-0.003940325418738677,0.05870016918607868,-0.004050841703785779,-0.0020576238199476737,-0.022126760878568685,0.011979634840125541,0.0028284725508755937,-0.0006193802352782996,0.012224938875305513,-0.005464457499504749,0.0,0.0,-0.014103386498541925,0.0014619527202826,0.0016613591542782302,-0.020086083213773365,-0.012359533417090951,-0.009594398779955493,-0.025586424108234862,0.05503143039073577,-0.026960163803086634,0.03881899726730853
2024-02-19,-0.02054796027094785,0.0,0.0,-0.03366579864067398,0.0,0.0,0.0,0.0,0.0,0.0,-0.007216466618178652,0.0,0.0,0.008344166737332737,0.0,-0.008454106280193274,0.013736259797533235,0.005157118283404483,0.0036989313417801206,0.030653850412418526,0.0,-0.007527412182217641,-0.007320644216691097,0.006257058166277307,0.0,-0.01531731112121748,-0.03725782393125587,0.0,-0.01894738084787828
2024-02-20,0.009090926589893522,0.003103897293547986,-0.02085173488399572,0.03612907163558465,-0.01683259586519459,-0.020781458045835643,-0.0027700409514637148,0.008977060752405341,-0.04158416560780698,-0.0026146639769909497,0.019730046028484827,-0.0033169907331712656,-0.04326722515912895,-0.017132921314240157,-0.04353201629256398,-0.0036540803897685548,-0.006775120229364329,0.01010103892182479,0.005394013805875675,-0.011235979738352553,-0.003520957163013483,0.0021853266723115272,0.01327433628318575,0.03957038011033598,-0.003694925422760953,-0.020000000000000018,0.004643921485145475,-0.06670053543844123,-0.02253215274179332
2024-02-21,0.010395070983530097,0.011532949804796022,-0.0014950995164187963,-0.009962677725456226,0.006269509844772925,-0.012976090045435873,0.06555557250976562,0.0029657300453429514,-0.010330536114369404,0.0068583736824121555,-0.0010184000145800898,-0.006832786944106384,-0.020786937781730352,-0.014822709245901344,-0.028508882794067714,0.006112469437652868,-0.0040927794524640015,-0.01904763191387482,0.004198712698545437,-0.0040106543121727345,-0.0014653314134966955,-0.010646493207049135,-0.008733624454148492,-0.015225600249583637,-0.002401126213513294,-0.02267560820470438,0.029275818786003382,0.026201097671958218,0.022502714831260207
2024-02-22,0.026748915729776668,0.010289302256590638,0.04805046269770985,0.0062893081761006275,-0.016295208048730525,0.07863390939221526,0.0354536128444316,0.006415021817104183,0.016701377668049355,0.023275321069424315,0.03465856188834593,0.03867269145664198,0.040245104664612175,0.02696195731759765,0.1640088070294241,-0.0036452004860266785,0.0013699396999968805,-0.0030743867377196477,-0.020972273718905532,0.05033558650974834,0.016083411798279768,0.022300055473330138,0.01615271659324513,-0.0044174656255976386,0.017038805169523386,-0.018561554932695734,0.002994009197675007,0.06608629432866953,0.005367727611197193
2024-02-23,-0.004007937217326063,-0.0002063921137509528,-0.019540839358356932,-0.00500001907348635,-0.020950115473957198,0.02916041325514329,0.021148039445428424,-0.0008963732877936836,0.002053422380108083,0.00177342054389662,0.0837438967678652,-0.004319771411334217,-0.017187893575294266,-0.004922596946766222,0.0035524373988962132,-0.007317073170731714,-0.002736131065422809,-0.014770314897105563,-0.01633736734921143,0.03131005523400243,0.005323509404254745,0.0,0.007225433526011571,0.011092623217681563,0.007802583489831427,0.02600476012048114,-0.013432787807885593,-0.008564037303652516,-0.011211971460769576
2024-02-26,-0.0053655914971041385,-0.0450135450335124,0.015365686387034616,-0.011306552049388685,0.016919703306052414,0.026784793163044274,-0.02194287904861303,-0.007177262963429798,-0.020491790200206306,-0.0038484235376762266,0.01363625941548774,-0.004731270773442597,0.03262883784647208,-0.005771489514320605,0.003489117100073047,-0.004914004914004955,-0.0013715987429397947,0.00164739437887218,-0.000310079277989761,0.002478158239699546,-0.007238849873947073,0.00012678841057245371,0.0014347202295552641,0.009325271090420806,0.007835264814907816,0.02304145946081526,-0.00907714698451001,0.0030634824493269708,0.014578796557355167
2024-02-27,0.01820634114526265,0.0097298622428863,-0.006564085883617454,0.07242699871240643,0.01859554717623424,-0.01304304141500423,0.004285404373314483,-0.005070713433892204,-0.002092012647062047,-0.004661698327990016,0.0,0.011022650282027646,-0.010891725061286217,-0.01208385533298928,-0.004943767873364369,-0.0037037037037036535,0.001373482609960952,0.01990127309099976,0.006480190447512468,-0.04944377320220117,-0.0007092639612803486,-0.013187909505446016,0.0,0.004347842672596913,-0.00590568767581412,-0.04504501601129429,0.02900756867947263,0.013317997892204447,0.05321984009698055
2024-02-28,-0.016556353763939158,-0.01905790734211721,-0.0019864969245612096,-0.0035545384636731514,-0.020898412682090584,0.01845780658130125,-0.0037650985267168036,-0.003077942900480024,0.07779229579414437,0.0003363993315919078,0.0,-0.006221184438599314,0.012826688848288192,0.0002397199384913673,-0.013189040849841627,-0.0074349442379182396,0.0041153468947672245,-0.008224420342070715,-0.013698708837641682,0.027308324936281103,-0.001164130681338138,-0.006939089477183802,0.0,0.023809490388655652,-0.009166462647234863,0.0,-0.02967356321318637,0.007658496251950142,-0.025265246751155934
2024-02-29,-0.018181718948891534,0.017099552884538127,0.012964352505191679,0.007134345838373912,-0.005642799607284532,0.01512080842443364,0.003023500900332099,0.01140005157168078,0.010080640682783137,-0.0025608273461626974,0.0224214698474694,0.012623485907757415,0.03614099923742509,-0.01726404885925248,0.018657447657072,-0.0337078651685393,0.0027321739088470576,0.027804830363825417,0.004097242241644317,-0.011392387311718766,-0.007759942225798455,0.007505113307456179,-0.011461318051575908,0.03276954042413793,-0.014591214765713234,0.09905651280963457,0.010703390224721554,0.05702659970377266,0.00207358153188264
2024-03-01,0.0020576250383745887,-0.012161874425615782,0.04125343482517918,-0.0625737380557636,0.03552930894035233,0.3161839887838185,0.03265509148996748,-0.0003019229917471389,0.0,0.03189830808681782,-0.03070163627715128,0.024830050521269742,0.05886426574521009,0.03806266778687872,0.04003181551017709,0.0,0.0,0.010124954740291958,0.0034234583902095217,0.0,0.011888758210476302,0.022090975344330133,-0.0014492753623188692,0.02661214109242005,0.02856875935314407,0.07296139598233964,0.007564253084382466,0.014055753009924787,0.007242635818810905
2024-03-04,-0.013004831215195578,-0.028099636950338347,0.00716492467004981,0.05037783278500663,-0.015963881644923794,-0.02255391942188867,-0.00437850407451601,0.0028691740964703616,0.0199601377027252,0.006760498825506556,0.04072401789191127,-0.008182253062791744,0.021833793024492065,0.030908494298176103,0.03595080223190372,0.0,0.020435908587349783,0.015661758985506147,0.00358401982686396,0.06594099159021694,0.007445754451699482,0.017089762490800187,0.052249637155297624,-0.00797610196826204,-0.02017286900205073,-0.021999976287952583,0.0015015359025454256,0.015187520460806958,-0.01078589462525037
2024-03-05,-0.03328718817552778,-0.003129717365808027,-0.029257383683965132,-0.06115105972196622,-0.010653656492457753,-0.033092482358554,0.01172732808838095,-0.009486032404099287,-0.02544035274870793,-0.03312611182252012,0.004347792857112065,-0.015997935623217274,-0.025363641249417368,-0.025307829827788675,0.008576534845665229,0.007751937984496138,-0.016021080882977934,0.029298351120270683,0.02304195901487538,-0.004204224414273039,-0.009723103946583822,0.012849005461150087,0.006896551724137945,0.08341711609806857,-0.020257992035043748,0.047034807996440886,-0.043478254653058435,-0.005857980634841775,-0.00778810294501775
2024-03-06,0.030846520269199207,-0.009119510890760352,0.03621858558008362,-0.010217152242369631,0.018844803745874605,0.006369422957443138,0.00676162232138644,0.015961438526998384,0.008032017583497364,0.0021687398585312767,0.0303029099903267,0.011974174685101202,0.007489995570271191,-0.00713447292631908,0.03182725013517729,0.0064102564102563875,-0.010855095451198116,-0.0037452002667890394,0.0006042153556546914,-0.017490901023911598,0.007406524893771138,-0.035496433706953545,0.006849315068493178,0.8812615705992868,-0.008641431534742394,0.0,0.021943552347077677,0.01989846562781672,0.009419188094695219
2024-03-07,-0.01600558988873746,0.020217303679419762,0.043289802654788545,-0.006451612903225823,0.05861153569023103,0.01687769290865937,0.0004797423464260042,0.010523697711839253,-0.003983942651338057,0.0116446541916424,0.033613514641225306,0.03245378741518956,-0.01215544556111492,0.08328421254917462,0.04474627112256124,0.014012738853503182,-0.009602072266094996,0.005563873312163681,-0.006944121477689191,0.01227747394238099,0.007380159154736665,-0.03895282986444015,0.03401360544217691,0.005917144626156334,-0.003180763722665847,-0.019531236743769775,-0.018404890477013436,-0.020665721567950657,-0.02332820751952136
2024-03-08,0.007779431124840697,0.0077639547115126994,-0.05065916963726613,0.022077882444703656,-0.06444292168258037,-0.03526968673241315,0.00047951230406795275,-0.009180297455242625,0.011999967680991652,-0.002113646194729646,0.0,-0.012183011911909958,-0.03685998518210931,-0.01587650425156284,-0.055476940737934965,0.05276381909547734,0.015235419637353642,0.0011962901698479023,-0.012667635748535577,0.04244998027169311,0.0006990301453082548,0.011185698798310773,0.03157894736842115,-0.12794120638978246,0.007429209649453705,-0.025896467676039703,0.02187497881241174,-0.02622980016013554,-0.0021231706233318937
