Date,Apple,Tesla,Microsoft,Amazon,NVIDIA
2023-07-12,187.8887939453125,271.989990234375,332.0369567871094,130.8000030517578,43.87804412841797
2023-07-13,188.65115356445312,277.8999938964844,337.413330078125,134.3000030517578,45.9519157409668
2023-07-14,188.7996826171875,281.3800048828125,339.9538269042969,134.67999267578125,45.44419479370117
2023-07-17,192.0669708251953,290.3800048828125,340.43634033203125,133.55999755859375,46.43564987182617
2023-07-18,191.8095245361328,293.3399963378906,353.98565673828125,132.8300018310547,47.46807861328125
2023-07-19,193.16595458984375,291.260009765625,349.6431579589844,135.36000061035156,47.05131530761719
2023-07-20,191.2154998779297,262.8999938964844,341.55889892578125,129.9600067138672,45.49516296386719
2023-07-21,190.03729248046875,260.0199890136719,338.5063781738281,130.0,44.28482437133789
2023-07-24,190.83926391601562,269.05999755859375,339.8258361816406,128.8000030517578,44.58766174316406
2023-07-25,191.70065307617188,265.2799987792969,345.6059875488281,129.1300048828125,45.654075622558594
2023-07-26,192.5718994140625,264.3500061035156,332.5982360839844,128.14999389648438,45.42719650268555
2023-07-27,191.30459594726562,255.7100067138672,325.65618896484375,128.25,45.87495803833008
2023-07-28,193.8887481689453,266.44000244140625,333.18902587890625,132.2100067138672,46.72449493408203
2023-07-31,194.50257873535156,267.42999267578125,330.7765808105469,133.67999267578125,46.7035026550293
2023-08-01,193.67091369628906,261.07000732421875,331.19012451171875,131.69000244140625,46.48162078857422
2023-08-02,190.6709442138672,254.11000061035156,322.4854736328125,128.2100067138672,44.244850158691406
2023-08-03,189.27493286132812,259.32000732421875,321.6582946777344,128.91000366210938,44.4907112121582
2023-08-04,180.1859588623047,253.86000061035156,322.7611999511719,139.57000732421875,44.65562057495117
2023-08-07,177.07705688476562,251.4499969482422,325.05548095703125,142.22000122070312,45.3922233581543
2023-08-08,178.01763916015625,249.6999969482422,321.0576477050781,139.94000244140625,44.63963317871094
2023-08-09,176.42359924316406,242.19000244140625,317.2961730957031,137.85000610351562,42.53078079223633
2023-08-10,176.20579528808594,245.33999633789062,317.98541259765625,138.55999755859375,42.364871978759766
2023-08-11,176.26527404785156,242.64999389648438,316.0948791503906,138.41000366210938,40.83270263671875
2023-08-14,177.9209442138672,239.75999450683594,319.0784912109375,140.57000732421875,43.729129791259766
2023-08-15,175.92819213867188,232.9600067138672,316.93182373046875,137.6699981689453,43.91602325439453
2023-08-16,175.0557403564453,225.60000610351562,316.1622009277344,135.07000732421875,43.46227264404297
2023-08-17,172.5077667236328,219.22000122070312,312.688720703125,133.97999572753906,43.32034683227539
2023-08-18,172.9935760498047,215.49000549316406,312.2940368652344,133.22000122070312,43.27537536621094
2023-08-21,174.3319854736328,231.27999877929688,317.62255859375,134.67999267578125,46.941375732421875
2023-08-22,175.71006774902344,233.19000244140625,318.1949157714844,134.25,45.6430778503418
2023-08-23,179.5667266845703,236.86000061035156,322.67486572265625,135.52000427246094,47.09029769897461
2023-08-24,174.86737060546875,230.0399932861328,315.73785400390625,131.83999633789062,47.137264251708984
2023-08-25,177.07823181152344,238.58999633789062,318.70806884765625,133.25999450683594,45.992889404296875
2023-08-28,178.6446990966797,238.82000732421875,319.41851806640625,133.13999938964844,46.809444427490234
2023-08-29,182.5409698486328,257.17999267578125,324.06622314453125,134.91000366210938,48.757381439208984
2023-08-30,186.0406951904297,256.8999938964844,324.441162109375,135.07000732421875,49.23712158203125
2023-08-31,186.25881958007812,258.0799865722656,323.4248352050781,138.00999450683594,49.32807540893555
2023-09-01,187.83517456054688,245.00999450683594,324.31292724609375,138.1199951171875,48.48253631591797
2023-09-05,188.0731201171875,256.489990234375,329.13824462890625,137.27000427246094,48.52151107788086
2023-09-06,181.34136962890625,251.9199981689453,328.4770812988281,135.36000061035156,47.0391960144043
2023-09-07,176.0372314453125,251.49000549316406,325.54638671875,137.85000610351562,46.21957778930664
2023-09-08,176.6519012451172,248.5,329.84869384765625,138.22999572753906,45.55088806152344
2023-09-11,177.82179260253906,273.5799865722656,333.4701843261719,143.10000610351562,45.15707015991211
2023-09-12,174.78805541992188,267.4800109863281,327.3817443847656,141.22999572753906,44.849212646484375
